ID;City;Year;Needstates;Day#Daypart;NeedstateGroup
835106;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
835176;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
835932;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
836026;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
836039;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
836104;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
836215;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
836583;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
837154;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
837211;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
837278;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
837346;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
837506;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
837606;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838008;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838141;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838170;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838196;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838213;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838508;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838658;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838671;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
838742;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
839189;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
839735;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
839992;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
840032;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
840199;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
840294;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
840953;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
841379;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
841612;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
841669;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
841675;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
841682;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
842327;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
842384;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
843510;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
843779;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
844413;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
844441;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
844585;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
844723;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
844831;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
845881;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
845924;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
846088;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
847526;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
849600;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
849955;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
851718;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
852460;Hồ Chí Minh;2019;Relaxing (Alone);Overall;Relaxing & entertainment
350090;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
351104;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
351117;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
351905;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
368553;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
369160;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
370790;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
370866;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
370870;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
370956;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
372558;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
374332;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
374334;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
374365;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
382969;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
382974;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
392165;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
392166;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
392168;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
392429;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
398809;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
404755;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
404756;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
404757;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
404759;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
405889;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
406169;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
413247;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
414228;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
414741;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
422952;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
432430;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
433256;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
435085;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
435316;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
439318;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
440599;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
440730;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
440819;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
440890;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
441115;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
441182;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
441234;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
441295;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
441307;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
442526;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
443017;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
443019;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
443123;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
443798;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
444221;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
444388;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
447179;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
447355;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
447726;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
447788;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
449459;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
450171;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
451571;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
451841;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
451842;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
451843;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
451898;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
452038;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
455070;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
455408;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
456548;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
456627;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
456808;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457288;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457289;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457302;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457304;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457495;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457677;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457714;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457774;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
457953;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
458099;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
458248;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
458253;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
458350;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
458762;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
459120;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
459630;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
459693;Hồ Chí Minh;2018;Relaxing (Alone);Overall;Relaxing & entertainment
89618;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
89963;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
90339;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91143;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91323;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91439;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91489;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91490;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91770;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91801;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91852;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91854;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
91855;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92075;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92076;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92183;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92584;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92615;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92616;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92622;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92639;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92810;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92815;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92816;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92820;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
92821;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93050;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93165;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93168;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93183;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93188;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93327;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93328;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93389;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
93980;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94133;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94134;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94136;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94137;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94214;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94804;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94805;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94838;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94868;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94870;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
94985;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
95252;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
95723;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
95847;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
95848;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
95910;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
96567;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
101920;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
101921;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
101922;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
101932;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
103003;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
106716;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
106765;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
107665;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
108226;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
108895;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
109207;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
109208;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
109209;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
109780;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
109948;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
110053;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
110162;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
110250;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
110406;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
110430;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
110509;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111013;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111014;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111015;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111016;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111404;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111405;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111463;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111485;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111488;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111489;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111490;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111495;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111500;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111760;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111761;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111872;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111875;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
111933;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
112024;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
112027;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
112028;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
112029;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
112211;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
112436;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
112539;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
112543;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
113581;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
115413;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
117059;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
117706;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
117713;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
118264;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
119287;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
119598;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
119601;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
121225;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
121226;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
121229;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
122229;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
122230;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
122231;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
122590;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
123113;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
123300;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
123911;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
123943;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
123944;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
123945;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124182;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124199;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124200;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124220;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124222;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124232;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124320;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124420;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124742;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124752;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124755;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124756;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124831;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
124837;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
125735;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
125736;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
125737;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
126109;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
126110;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
126111;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
126112;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
126115;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
126117;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
131556;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
131557;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
131559;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
131562;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
131563;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
132626;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
132627;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
132628;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
132632;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
132949;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
132978;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133096;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133097;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133098;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133099;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133100;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133276;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133325;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133327;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133329;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133378;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133381;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133410;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133867;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133868;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133884;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
133898;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134005;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134183;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134193;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134340;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134350;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134351;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134353;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134418;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134423;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134424;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134425;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134474;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134476;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134492;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134496;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134519;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134520;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134544;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134545;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134549;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134908;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134909;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
134910;Hồ Chí Minh;2017;Relaxing (Alone);Overall;Relaxing & entertainment
