ID;Year;City;Brand;Spontaneous;Awareness;Trial;P3M;P1M;Comprehension;Brand_Likability;Weekly;Daily;Fre#visit;PPA;Spending;Segmentation;NPS#P3M;NPS#P3M#Group;Spending_use
117157;2017;Cần Thơ;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
117711;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
118271;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
119202;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
119596;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
120072;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
120096;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
121226;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
121309;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
121537;2017;Hải Phòng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
121541;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
121618;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
121625;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
121641;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
122123;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
122193;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
122247;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
122970;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
123300;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
123371;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
123374;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
123548;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
123559;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
123571;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
123952;2017;Hải Phòng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
124186;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
125719;2017;Hải Phòng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
125862;2017;Hải Phòng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
125892;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
126110;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
127957;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
132625;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
132944;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
133100;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
133757;2017;Hải Phòng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
133899;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
133913;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134184;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134423;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134471;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134484;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134491;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134521;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134745;2017;Cần Thơ;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134777;2017;Cần Thơ;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134914;2017;Hải Phòng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
134992;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135008;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135046;2017;Hải Phòng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135076;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135090;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135101;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135103;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135177;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135178;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135254;2017;Cần Thơ;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135356;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135757;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135841;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
135977;2017;Cần Thơ;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
136154;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
136388;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
136411;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
136424;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
136428;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
136429;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
136431;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
136434;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138121;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138303;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138307;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138532;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138592;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138597;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138602;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138603;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138624;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138637;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138742;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138973;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
138989;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
139009;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
139031;2017;Đà Nẵng;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
140605;2017;Hà Nội;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
141233;2017;Hồ Chí Minh;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);Street / Half street coffee (including carts);;;;;3;;;;;;
97111;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
97112;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
102989;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
106833;2017;Cần Thơ;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
108670;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
108672;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
118398;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
122875;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
124229;2017;Hồ Chí Minh;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
134477;2017;Cần Thơ;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
134744;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
134831;2017;Cần Thơ;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
134933;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
134969;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
135017;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
135504;2017;Đà Nẵng;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
136608;2017;Đà Nẵng;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
137850;2017;Đà Nẵng;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
139209;2017;Đà Nẵng;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
140007;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
140063;2017;Hà Nội;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;Other Branded Cafe Chain;;;;;3;;;;;;
90421;2017;Hồ Chí Minh;Gong Cha;;Gong Cha;Gong Cha;Gong Cha;Gong Cha;;;;;3;;;;8;Passive;
94991;2017;Hồ Chí Minh;Phúc Long;;Phúc Long;Phúc Long;Phúc Long;Phúc Long;;;;;3;;;;9;Promoter;
95253;2017;Hồ Chí Minh;The Coffee House;The Coffee House;The Coffee House;The Coffee House;The Coffee House;The Coffee House;;;;;3;;;;10;Promoter;
95913;2017;Hồ Chí Minh;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;7;Passive;
96566;2017;Hồ Chí Minh;Phúc Long;Phúc Long;Phúc Long;Phúc Long;Phúc Long;Phúc Long;;;;;3;;;;8;Passive;
97496;2017;Hà Nội;Maxx Coffee;Maxx Coffee;Maxx Coffee;Maxx Coffee;Maxx Coffee;Maxx Coffee;;;;;3;;;;9;Promoter;
100512;2017;Hà Nội;Urban Station;;Urban Station;Urban Station;Urban Station;Urban Station;;;;;3;;;;8;Passive;
100512;2017;Hà Nội;Cộng Cà Phê;Cộng Cà Phê;Cộng Cà Phê;Cộng Cà Phê;Cộng Cà Phê;Cộng Cà Phê;;;;;3;;;;9;Promoter;
103115;2017;Hà Nội;Trung Nguyên;;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;9;Promoter;
104563;2017;Cần Thơ;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;8;Passive;
104729;2017;Hà Nội;The Coffee House;The Coffee House;The Coffee House;The Coffee House;The Coffee House;The Coffee House;;;;;3;;;;9;Promoter;
106611;2017;Hà Nội;Urban Station;Urban Station;Urban Station;Urban Station;Urban Station;Urban Station;;;;;3;;;;9;Promoter;
107628;2017;Hồ Chí Minh;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;8;Passive;
108894;2017;Hồ Chí Minh;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;8;Passive;
109168;2017;Hà Nội;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;9;Promoter;
109199;2017;Hà Nội;Maxx Coffee;Maxx Coffee;Maxx Coffee;Maxx Coffee;Maxx Coffee;Maxx Coffee;;;;;3;;;;8;Passive;
112183;2017;Hồ Chí Minh;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;10;Promoter;
112543;2017;Hồ Chí Minh;Milano;Milano;Milano;Milano;Milano;Milano;;;;;3;;;;8;Passive;
119592;2017;Hồ Chí Minh;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;10;Promoter;
120129;2017;Hà Nội;The Coffee House;The Coffee House;The Coffee House;The Coffee House;The Coffee House;The Coffee House;;;;;3;;;;9;Promoter;
120131;2017;Hà Nội;Urban Station;Urban Station;Urban Station;Urban Station;Urban Station;Urban Station;;;;;3;;;;8;Passive;
120142;2017;Hải Phòng;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;8;Passive;
121532;2017;Hà Nội;Cộng Cà Phê;Cộng Cà Phê;Cộng Cà Phê;Cộng Cà Phê;Cộng Cà Phê;Cộng Cà Phê;;;;;3;;;;8;Passive;
121620;2017;Hà Nội;Trung Nguyên;;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;9;Promoter;
121686;2017;Hà Nội;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;9;Promoter;
126228;2017;Hồ Chí Minh;Milano;;Milano;Milano;Milano;Milano;;;;;3;;;;9;Promoter;
133101;2017;Hồ Chí Minh;Trung Nguyên;;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;9;Promoter;
134823;2017;Đà Nẵng;The Coffee House;The Coffee House;The Coffee House;The Coffee House;The Coffee House;The Coffee House;;;;;3;;;;9;Promoter;
134891;2017;Hải Phòng;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;Trung Nguyên;;;;;3;;;;9;Promoter;
