ID,Brand,Spontaneous,Awareness,Trial,P3M,P1M,Brand_Likability,Weekly,Daily,Fre#visit,PPA,Spending,Segmentation,NPS#P3M,NPS#P3M#Group
432538,Street / Half street coffee (including carts),true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432538,Trung Nguyên,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432539,Aha Cafe,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432539,Cộng Cà Phê,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432539,Highlands Coffee,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432539,Passio,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
432539,Starbucks,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432539,Street / Half street coffee (including carts),false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432539,The Coffee House,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
432539,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432539,Urban Station,true,true,true,true,true,false,Applicable,Not Applicable,4,55.0,220,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
432540,Aha Cafe,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
432540,Cộng Cà Phê,false,true,true,true,true,false,Applicable,Not Applicable,5,50.0,250,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
432540,Highlands Coffee,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432540,Milano,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432540,Passio,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432540,Starbucks,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432540,Street / Half street coffee (including carts),false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432540,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432540,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432540,Urban Station,true,true,true,true,true,false,Not Applicable,Not Applicable,3,45.0,135,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
432541,Aha Cafe,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
432541,Cộng Cà Phê,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
432541,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432541,Passio,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432541,Starbucks,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432541,Street / Half street coffee (including carts),true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),5,Detractor
432541,The Coffee House,true,true,true,true,true,false,Applicable,Not Applicable,4,50.0,200,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
432541,Trung Nguyên,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432541,Urban Station,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432542,Aha Cafe,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
432542,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432542,Passio,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
432542,Street / Half street coffee (including carts),true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432542,The Coffee House,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),9,Promoter
432542,Urban Station,false,true,true,true,true,false,Applicable,Not Applicable,4,45.0,180,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
432543,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432543,Street / Half street coffee (including carts),false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432543,Trung Nguyên,true,true,true,true,true,false,Applicable,Not Applicable,4,30.0,120,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
432545,Cộng Cà Phê,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432545,Highlands Coffee,true,true,true,true,true,false,Applicable,Not Applicable,4,55.0,220,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
432545,Passio,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432545,Starbucks,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432545,Street / Half street coffee (including carts),false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432545,The Coffee House,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432545,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432545,Urban Station,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
432621,Highlands Coffee,true,true,true,true,true,false,Applicable,Not Applicable,10,50.0,500,Seg.02 - Mass Asp (VND 25K - VND 59K),7,Passive
432621,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432621,Passio,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432621,Phúc Long,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432621,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Applicable,20,15.0,300,Seg.01 - Mass (<VND 25K),5,Detractor
432621,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432621,Thức Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432621,Trung Nguyên,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),10,Promoter
432637,Other 1,true,true,true,true,true,false,Applicable,Not Applicable,4,25.0,100,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
432637,Other 2,true,true,true,true,true,false,Not Applicable,Not Applicable,2,20.0,40,Seg.01 - Mass (<VND 25K),7,Passive
432640,Highlands Coffee,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432640,Milano,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432640,Other 1,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432640,Other 2,true,true,true,true,true,false,Applicable,Not Applicable,5,25.0,125,Seg.02 - Mass Asp (VND 25K - VND 59K),7,Passive
432640,Other 3,true,true,true,true,true,false,Applicable,Not Applicable,6,15.0,90,Seg.01 - Mass (<VND 25K),8,Passive
432640,Starbucks,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432641,Milano,true,true,true,true,true,false,Not Applicable,Not Applicable,3,17.0,51,Seg.01 - Mass (<VND 25K),7,Passive
432641,Other 1,true,true,true,true,true,false,Not Applicable,Not Applicable,2,20.0,40,Seg.01 - Mass (<VND 25K),8,Passive
432641,Other 2,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432641,Street / Half street coffee (including carts),true,true,true,true,true,false,Not Applicable,Not Applicable,2,15.0,30,Seg.01 - Mass (<VND 25K),5,Detractor
432664,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Not Applicable,10,10.0,100,Seg.01 - Mass (<VND 25K),5,Detractor
432664,Trung Nguyên,false,true,true,true,true,false,Applicable,Applicable,20,25.0,500,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
432713,Milano,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432713,Other 1,true,true,true,true,true,false,Applicable,Applicable,24,40.0,960,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
432713,Other 2,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432713,Street / Half street coffee (including carts),false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432713,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432752,Cộng Cà Phê,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432752,Highlands Coffee,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
432752,Milano,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432752,Other 1,true,true,true,true,true,false,Applicable,Not Applicable,5,24.0,120,Seg.01 - Mass (<VND 25K),9,Promoter
432752,Street / Half street coffee (including carts),true,true,true,true,true,false,Not Applicable,Not Applicable,1,7.0,7,Seg.01 - Mass (<VND 25K),3,Detractor
432752,Trung Nguyên,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432820,Highlands Coffee,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432820,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432820,Mộc Miên,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432820,Other 1,true,true,true,true,true,false,Applicable,Applicable,20,25.0,500,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
432820,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432820,Street / Half street coffee (including carts),true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432820,The Coffee House,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432820,Thức Coffee,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432820,Trung Nguyên,true,true,true,true,true,false,Applicable,Not Applicable,10,45.0,450,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
432820,Đen Đá,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
432824,Highlands Coffee,false,true,true,true,true,false,Not Applicable,Not Applicable,1,50.0,50,Seg.02 - Mass Asp (VND 25K - VND 59K),7,Passive
432824,Other 1,true,true,true,true,true,false,Not Applicable,Not Applicable,2,35.0,70,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
432824,Other 2,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),5,Detractor
432824,Street / Half street coffee (including carts),false,true,true,true,true,false,Not Applicable,Not Applicable,1,10.0,10,Seg.01 - Mass (<VND 25K),4,Detractor
432824,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432833,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432833,Other 1,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432833,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Not Applicable,12,8.0,96,Seg.01 - Mass (<VND 25K),8,Passive
432833,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432841,Long Cafe,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432841,Other 1,true,true,true,true,true,false,Applicable,Not Applicable,8,15.0,120,Seg.01 - Mass (<VND 25K),7,Passive
432841,Other 2,true,true,true,true,true,false,Applicable,Applicable,22,20.0,440,Seg.01 - Mass (<VND 25K),8,Passive
432841,Street / Half street coffee (including carts),false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),4,Detractor
432847,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432847,Other 1,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432847,Other 2,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432847,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Not Applicable,4,10.0,40,Seg.01 - Mass (<VND 25K),8,Passive
432847,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432875,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432875,Long Cafe,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432875,Mộc Miên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432875,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Not Applicable,10,12.0,120,Seg.01 - Mass (<VND 25K),9,Promoter
432875,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432897,Highlands Coffee,true,true,true,true,true,false,Applicable,Applicable,30,39.0,1170,Seg.02 - Mass Asp (VND 25K - VND 59K),10,Promoter
432897,Long Cafe,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
432897,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432897,Mộc Miên,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432897,Other 1,true,true,true,true,true,false,Not Applicable,Not Applicable,3,15.0,45,Seg.01 - Mass (<VND 25K),7,Passive
432897,Starbucks,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432897,Street / Half street coffee (including carts),false,true,true,true,true,false,Applicable,Applicable,25,12.0,300,Seg.01 - Mass (<VND 25K),8,Passive
432897,The Coffee House,false,true,true,true,true,false,Not Applicable,Not Applicable,2,40.0,80,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
432897,Trung Nguyên,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
432897,Đen Đá,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
433023,BonPas,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433023,Cộng Cà Phê,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433023,Highlands Coffee,false,true,true,true,true,false,Not Applicable,Not Applicable,1,49.0,49,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
433023,Long Cafe,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433023,Milano,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),7,Passive
433023,Mộc Miên,false,true,true,true,true,false,Not Applicable,Not Applicable,1,39.0,39,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
433023,Other 1,true,true,true,true,true,false,Applicable,Applicable,30,20.0,600,Seg.01 - Mass (<VND 25K),10,Promoter
433023,Phúc Long,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
433023,Starbucks,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433023,Street / Half street coffee (including carts),false,true,true,true,true,false,Applicable,Not Applicable,7,10.0,70,Seg.01 - Mass (<VND 25K),7,Passive
433023,The Coffee House,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
433023,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433023,Đen Đá,false,true,true,true,true,false,Not Applicable,Not Applicable,1,15.0,15,Seg.01 - Mass (<VND 25K),7,Passive
433037,Long Cafe,true,true,true,true,true,false,Applicable,Not Applicable,6,15.0,90,Seg.01 - Mass (<VND 25K),10,Promoter
433037,Other 1,true,true,true,true,true,false,Applicable,Applicable,30,15.0,450,Seg.01 - Mass (<VND 25K),5,Detractor
433037,Other 2,true,true,true,true,true,false,Not Applicable,Not Applicable,3,15.0,45,Seg.01 - Mass (<VND 25K),10,Promoter
433037,Other 3,true,true,true,true,true,false,Applicable,Not Applicable,6,15.0,90,Seg.01 - Mass (<VND 25K),10,Promoter
433037,Phúc Long,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),5,Detractor
433037,Trung Nguyên,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),5,Detractor
433076,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Not Applicable,10,7.0,70,Seg.01 - Mass (<VND 25K),10,Promoter
433128,Highlands Coffee,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433128,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433128,Other 1,true,true,true,true,true,false,Applicable,Not Applicable,8,30.0,240,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
433128,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433128,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Applicable,22,15.0,330,Seg.01 - Mass (<VND 25K),8,Passive
433128,The Coffee House,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
433128,Trung Nguyên,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433128,Đen Đá,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433149,Other 1,true,true,true,true,true,false,Applicable,Not Applicable,5,20.0,100,Seg.01 - Mass (<VND 25K),8,Passive
433149,Street / Half street coffee (including carts),true,true,true,true,true,false,Not Applicable,Not Applicable,3,15.0,45,Seg.01 - Mass (<VND 25K),5,Detractor
433234,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433234,Other 1,true,true,true,true,true,false,Not Applicable,Not Applicable,3,22.0,66,Seg.01 - Mass (<VND 25K),8,Passive
433234,Other 2,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433234,Street / Half street coffee (including carts),false,true,true,true,true,false,Applicable,Not Applicable,7,12.0,84,Seg.01 - Mass (<VND 25K),7,Passive
433234,Trung Nguyên,true,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433235,Milano,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433235,Other 1,true,true,true,true,true,false,Applicable,Applicable,20,25.0,500,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
433235,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Not Applicable,10,12.0,120,Seg.01 - Mass (<VND 25K),6,Detractor
433235,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433235,Trung Nguyên,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433235,Viva Star,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433236,Other 1,true,true,true,true,true,false,Not Applicable,Not Applicable,1,26.0,26,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
433236,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433236,Street / Half street coffee (including carts),true,true,true,true,true,false,Not Applicable,Not Applicable,2,12.0,24,Seg.01 - Mass (<VND 25K),7,Passive
433236,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433236,Trung Nguyên,true,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433237,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433237,Other 1,true,true,true,true,true,false,Not Applicable,Not Applicable,1,25.0,25,Seg.02 - Mass Asp (VND 25K - VND 59K),8,Passive
433237,Street / Half street coffee (including carts),true,true,true,true,true,false,Not Applicable,Not Applicable,2,14.0,28,Seg.01 - Mass (<VND 25K),7,Passive
433237,The Coffee House,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433237,Trung Nguyên,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
433238,Coffee Bean & Tea Leaf,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433238,Highlands Coffee,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
433238,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433238,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433238,Starbucks,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433238,Street / Half street coffee (including carts),true,true,true,true,true,false,Not Applicable,Not Applicable,1,12.0,12,Seg.01 - Mass (<VND 25K),6,Detractor
433238,The Coffee House,true,true,true,true,true,false,Not Applicable,Not Applicable,2,50.0,100,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
433238,Trung Nguyên,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433238,Viva Star,true,true,true,true,true,false,Not Applicable,Not Applicable,1,35.0,35,Seg.02 - Mass Asp (VND 25K - VND 59K),7,Passive
433239,Highlands Coffee,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
433239,Milano,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433239,Other 1,true,true,true,true,true,false,Applicable,Not Applicable,5,50.0,250,Seg.02 - Mass Asp (VND 25K - VND 59K),9,Promoter
433239,Passio,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433239,Phúc Long,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433239,Street / Half street coffee (including carts),true,true,true,true,true,false,Not Applicable,Not Applicable,3,15.0,45,Seg.01 - Mass (<VND 25K),7,Passive
433239,The Coffee House,false,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
433239,Trung Nguyên,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433240,Coffee Bean & Tea Leaf,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433240,Highlands Coffee,true,true,true,true,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),8,Passive
433240,Milano,false,true,true,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433240,Other 1,true,true,true,true,true,false,Not Applicable,Not Applicable,3,22.0,66,Seg.01 - Mass (<VND 25K),8,Passive
433240,Phúc Long,false,true,false,false,false,false,Not Applicable,Not Applicable,0,0.0,0,Seg.01 - Mass (<VND 25K),0,Detractor
433240,Street / Half street coffee (including carts),true,true,true,true,true,false,Applicable,Not Applicable,7,12.0,84,Seg.01 - Mass (<VND 25K),7,Passive
