ID,Visit,PPA,Segmentation ID,Brand
118717,1,35,2,Chain
119598,28,35,2,Chain
120084,3,35,2,Indepentdent
120171,8,35,2,Chain
121541,1,35,2,Indepentdent
121544,6,35,2,Indepentdent
121572,6,35,2,Indepentdent
121573,1,35,2,Indepentdent
121594,10,35,2,Chain
121628,1,35,2,Indepentdent
122229,8,35,2,Indepentdent
122439,12,35,2,Indepentdent
125237,3,35,2,Indepentdent
126116,1,35,2,Chain
127379,1,35,2,Chain
127420,1,35,2,Chain
131110,1,35,2,Chain
132627,12,35,2,Chain
132949,20,35,2,Indepentdent
132963,3,35,2,Indepentdent
133325,25,35,2,Indepentdent
134715,6,35,2,Chain
134825,6,35,2,Chain
134939,3,35,2,Indepentdent
134965,6,35,2,Indepentdent
134967,10,35,2,Indepentdent
135096,8,35,2,Chain
135375,8,35,2,Street
135540,8,35,2,Indepentdent
136155,3,35,2,Chain
137494,3,35,2,Chain
137868,20,35,2,Chain
138408,7,35,2,Indepentdent
138447,3,35,2,Indepentdent
138509,3,35,2,Indepentdent
138514,6,35,2,Indepentdent
138583,8,35,2,Indepentdent
138589,8,35,2,Indepentdent
138612,8,35,2,Chain
138628,9,35,2,Indepentdent
138637,3,35,2,Street
138662,3,35,2,Indepentdent
138718,3,35,2,Indepentdent
138735,5,35,2,Indepentdent
138798,1,35,2,Chain
138799,1,35,2,Chain
138848,8,35,2,Indepentdent
138922,8,35,2,Indepentdent
139009,3,35,2,Street
139019,12,35,2,Indepentdent
139063,8,35,2,Indepentdent
139064,30,35,2,Chain
139182,5,35,2,Indepentdent
139952,3,35,2,Indepentdent
140010,3,35,2,Indepentdent
140061,6,35,2,Indepentdent
140062,3,35,2,Chain
140224,3,35,2,Indepentdent
140312,6,35,2,Chain
140343,3,35,2,Chain
140359,8,35,2,Chain
140399,10,35,2,Indepentdent
140737,6,35,2,Chain
140746,1,35,2,Indepentdent
140747,6,35,2,Indepentdent
141282,1,35,2,Indepentdent
141313,6,35,2,Chain
90423,1,40,2,Chain
92023,8,40,2,Chain
92073,1,40,2,Chain
92738,3,40,2,Chain
92875,6,40,2,Indepentdent
93168,20,40,2,Chain
93183,10,40,2,Chain
93185,1,40,2,Chain
94136,7,40,2,Chain
95189,12,40,2,Indepentdent
97079,6,40,2,Indepentdent
97111,5,40,2,Chain
97112,8,40,2,Chain
97492,3,40,2,Indepentdent
97501,1,40,2,Chain
97516,6,40,2,Chain
97697,1,40,2,Chain
100201,15,40,2,Chain
100210,3,40,2,Indepentdent
100356,10,40,2,Indepentdent
101920,5,40,2,Chain
102928,10,40,2,Chain
102930,30,40,2,Indepentdent
102949,3,40,2,Indepentdent
103024,7,40,2,Chain
106611,3,40,2,Chain
106765,1,40,2,Chain
106766,1,40,2,Chain
106769,3,40,2,Chain
108150,3,40,2,Chain
108152,8,40,2,Indepentdent
108903,12,40,2,Indepentdent
108981,13,40,2,Indepentdent
108982,3,40,2,Chain
109267,1,40,2,Chain
110158,6,40,2,Indepentdent
110162,20,40,2,Indepentdent
110406,20,40,2,Chain
110596,3,40,2,Chain
111405,8,40,2,Chain
111435,8,40,2,Chain
112029,1,40,2,Chain
112175,8,40,2,Chain
112467,1,40,2,Chain
112468,15,40,2,Indepentdent
112511,10,40,2,Indepentdent
112817,1,40,2,Chain
113106,10,40,2,Chain
115497,3,40,2,Chain
116190,10,40,2,Indepentdent
118021,10,40,2,Indepentdent
118264,1,40,2,Chain
118277,3,40,2,Chain
118278,20,40,2,Chain
119485,1,40,2,Chain
120007,1,40,2,Chain
120088,3,40,2,Indepentdent
120128,7,40,2,Indepentdent
120143,1,40,2,Chain
120632,7,40,2,Indepentdent
121229,1,40,2,Chain
121391,1,40,2,Chain
121569,6,40,2,Chain
121631,1,40,2,Chain
121677,10,40,2,Chain
121684,15,40,2,Chain
121688,6,40,2,Chain
122034,1,40,2,Indepentdent
122875,3,40,2,Chain
122919,3,40,2,Chain
123098,1,40,2,Indepentdent
123206,1,40,2,Chain
123315,3,40,2,Chain
123575,1,40,2,Indepentdent
124831,12,40,2,Chain
125685,1,40,2,Chain
125746,1,40,2,Chain
125805,8,40,2,Chain
125862,15,40,2,Chain
125892,1,40,2,Indepentdent
125904,10,40,2,Chain
126109,25,40,2,Indepentdent
126117,20,40,2,Indepentdent
131047,1,40,2,Chain
131556,22,40,2,Indepentdent
131563,8,40,2,Indepentdent
132282,1,40,2,Chain
132949,10,40,2,Chain
132952,25,40,2,Indepentdent
133563,12,40,2,Chain
133613,10,40,2,Chain
133869,6,40,2,Chain
133915,12,40,2,Chain
134446,1,40,2,Chain
134487,14,40,2,Chain
134577,8,40,2,Chain
134630,1,40,2,Chain
134871,3,40,2,Indepentdent
134913,12,40,2,Chain
134916,1,40,2,Chain
134944,1,40,2,Chain
134953,1,40,2,Chain
134962,3,40,2,Chain
134969,3,40,2,Chain
134970,1,40,2,Chain
135076,3,40,2,Street
135087,12,40,2,Indepentdent
135362,8,40,2,Indepentdent
135365,20,40,2,Indepentdent
135373,8,40,2,Chain
135376,30,40,2,Chain
135378,30,40,2,Street
135379,12,40,2,Indepentdent
135555,12,40,2,Chain
135589,15,40,2,Indepentdent
135841,3,40,2,Chain
136061,5,40,2,Chain
136067,7,40,2,Chain
136138,16,40,2,Chain
136391,1,40,2,Chain
136411,3,40,2,Street
136424,3,40,2,Street
136431,3,40,2,Street
136434,3,40,2,Street
136608,3,40,2,Chain
137948,12,40,2,Chain
138102,15,40,2,Chain
138119,16,40,2,Chain
138150,10,40,2,Chain
138162,8,40,2,Chain
138185,11,40,2,Indepentdent
138212,3,40,2,Chain
138379,12,40,2,Chain
138422,8,40,2,Street
138477,5,40,2,Chain
138482,1,40,2,Chain
138511,12,40,2,Chain
138513,6,40,2,Chain
138535,3,40,2,Street
138621,6,40,2,Street
138627,8,40,2,Chain
138638,6,40,2,Street
138665,3,40,2,Indepentdent
138667,8,40,2,Chain
138669,3,40,2,Indepentdent
138714,10,40,2,Chain
138717,14,40,2,Chain
138720,3,40,2,Chain
138725,8,40,2,Chain
138733,30,40,2,Chain
138741,16,40,2,Chain
138759,5,40,2,Chain
138764,3,40,2,Chain
138827,8,40,2,Chain
138828,10,40,2,Indepentdent
138846,12,40,2,Chain
138850,12,40,2,Chain
138866,5,40,2,Street
138879,5,40,2,Chain
138880,3,40,2,Chain
138882,10,40,2,Chain
138976,1,40,2,Chain
139036,14,40,2,Chain
139036,6,40,2,Indepentdent
139037,8,40,2,Indepentdent
139182,1,40,2,Chain
139209,3,40,2,Chain
139209,17,40,2,Indepentdent
139915,3,40,2,Chain
139918,6,40,2,Chain
139959,15,40,2,Indepentdent
140058,3,40,2,Chain
140059,5,40,2,Chain
140149,8,40,2,Chain
140222,8,40,2,Chain
140230,12,40,2,Chain
140231,20,40,2,Chain
140266,5,40,2,Indepentdent
140303,3,40,2,Chain
140310,10,40,2,Chain
140316,10,40,2,Chain
140318,8,40,2,Chain
140320,7,40,2,Chain
140321,6,40,2,Chain
140391,20,40,2,Indepentdent
140397,20,40,2,Street
140480,12,40,2,Chain
140482,1,40,2,Chain
140674,3,40,2,Chain
140675,3,40,2,Chain
140678,3,40,2,Chain
140744,5,40,2,Chain
141296,12,40,2,Chain
141303,6,40,2,Chain
92021,1,25,2,Street
92610,12,25,2,Indepentdent
92719,3,25,2,Indepentdent
92875,3,25,2,Street
94803,8,25,2,Street
94806,11,25,2,Indepentdent
94984,10,25,2,Indepentdent
95719,8,25,2,Indepentdent
95733,9,25,2,Indepentdent
96598,3,25,2,Indepentdent
97089,1,25,2,Indepentdent
97089,1,25,2,Street
97099,1,25,2,Indepentdent
97111,5,25,2,Indepentdent
97144,6,25,2,Indepentdent
97473,1,25,2,Street
98113,1,25,2,Indepentdent
101501,10,25,2,Chain
102139,6,25,2,Street
102927,8,25,2,Indepentdent
106556,3,25,2,Indepentdent
106583,1,25,2,Street
107628,1,25,2,Indepentdent
108116,1,25,2,Chain
108596,8,25,2,Indepentdent
108597,1,25,2,Indepentdent
108597,3,25,2,Street
108653,8,25,2,Indepentdent
109137,1,25,2,Indepentdent
109209,8,25,2,Street
109222,8,25,2,Indepentdent
109223,10,25,2,Indepentdent
109224,1,25,2,Street
109419,10,25,2,Indepentdent
109545,3,25,2,Indepentdent
110054,8,25,2,Indepentdent
110077,1,25,2,Chain
110396,28,25,2,Indepentdent
110402,3,25,2,Street
110407,1,25,2,Indepentdent
110409,10,25,2,Indepentdent
110411,3,25,2,Indepentdent
110762,8,25,2,Indepentdent
111434,16,25,2,Street
111439,1,25,2,Chain
111458,25,25,2,Chain
111461,8,25,2,Chain
112271,30,25,2,Chain
112338,8,25,2,Indepentdent
112340,30,25,2,Indepentdent
112348,3,25,2,Indepentdent
112348,1,25,2,Street
112536,1,25,2,Indepentdent
112570,30,25,2,Indepentdent
112822,1,25,2,Chain
113049,1,25,2,Street
113105,8,25,2,Indepentdent
113188,5,25,2,Indepentdent
113630,15,25,2,Chain
114609,3,25,2,Indepentdent
117709,3,25,2,Indepentdent
118270,16,25,2,Indepentdent
118278,10,25,2,Indepentdent
118341,20,25,2,Indepentdent
119546,30,25,2,Indepentdent
120005,3,25,2,Indepentdent
120072,5,25,2,Indepentdent
120086,20,25,2,Indepentdent
120117,8,25,2,Indepentdent
120128,5,25,2,Street
120130,25,25,2,Street
120133,8,25,2,Indepentdent
120264,8,25,2,Chain
120472,8,25,2,Indepentdent
121515,5,25,2,Street
121580,3,25,2,Indepentdent
121612,6,25,2,Indepentdent
121619,8,25,2,Chain
121625,3,25,2,Street
121627,6,25,2,Indepentdent
121635,3,25,2,Indepentdent
121638,6,25,2,Street
121641,3,25,2,Street
121677,20,25,2,Street
121686,8,25,2,Indepentdent
122191,6,25,2,Indepentdent
123373,8,25,2,Indepentdent
123374,3,25,2,Street
123559,3,25,2,Street
123906,5,25,2,Street
124182,20,25,2,Indepentdent
124195,25,25,2,Indepentdent
124222,7,25,2,Indepentdent
124835,10,25,2,Indepentdent
125688,1,25,2,Chain
125688,1,25,2,Indepentdent
125728,1,25,2,Indepentdent
125730,5,25,2,Indepentdent
125862,10,25,2,Indepentdent
125863,3,25,2,Indepentdent
126282,3,25,2,Indepentdent
126974,5,25,2,Indepentdent
127249,3,25,2,Indepentdent
131087,6,25,2,Indepentdent
131541,3,25,2,Indepentdent
131567,5,25,2,Chain
131567,11,25,2,Indepentdent
132278,60,25,2,Chain
132282,5,25,2,Indepentdent
132408,8,25,2,Chain
132470,60,25,2,Chain
132605,10,25,2,Chain
132957,3,25,2,Indepentdent
132981,3,25,2,Indepentdent
132982,15,25,2,Indepentdent
133913,1,25,2,Indepentdent
133948,9,25,2,Indepentdent
134372,5,25,2,Indepentdent
134422,1,25,2,Indepentdent
134442,10,25,2,Indepentdent
134484,3,25,2,Street
134487,6,25,2,Indepentdent
134569,8,25,2,Indepentdent
134579,3,25,2,Indepentdent
134617,10,25,2,Indepentdent
134822,20,25,2,Indepentdent
134870,3,25,2,Indepentdent
134928,10,25,2,Indepentdent
135039,10,25,2,Indepentdent
135046,1,25,2,Indepentdent
135093,30,25,2,Indepentdent
135489,20,25,2,Chain
135506,10,25,2,Indepentdent
135507,3,25,2,Indepentdent
135912,12,25,2,Indepentdent
136071,20,25,2,Indepentdent
136291,1,25,2,Indepentdent
137493,3,25,2,Indepentdent
137495,3,25,2,Chain
137864,8,25,2,Street
137963,8,25,2,Indepentdent
138122,24,25,2,Chain
138149,3,25,2,Indepentdent
138289,3,25,2,Indepentdent
138332,3,25,2,Indepentdent
138332,1,25,2,Street
138336,12,25,2,Indepentdent
138337,25,25,2,Indepentdent
138338,3,25,2,Indepentdent
138383,10,25,2,Indepentdent
138447,1,25,2,Street
138487,1,25,2,Street
138532,3,25,2,Street
138533,1,25,2,Street
138596,6,25,2,Indepentdent
138600,8,25,2,Indepentdent
138602,5,25,2,Indepentdent
138651,10,25,2,Indepentdent
138657,8,25,2,Indepentdent
138698,10,25,2,Indepentdent
138706,1,25,2,Street
138717,6,25,2,Indepentdent
138746,5,25,2,Chain
138750,24,25,2,Indepentdent
138756,20,25,2,Indepentdent
138767,10,25,2,Indepentdent
138772,3,25,2,Indepentdent
138772,1,25,2,Street
138813,7,25,2,Street
138845,1,25,2,Street
138907,15,25,2,Indepentdent
138907,3,25,2,Street
138909,1,25,2,Street
138910,3,25,2,Indepentdent
138910,1,25,2,Street
138911,3,25,2,Indepentdent
138951,1,25,2,Street
138969,25,25,2,Indepentdent
138971,10,25,2,Indepentdent
138974,20,25,2,Indepentdent
138985,30,25,2,Indepentdent
139052,1,25,2,Indepentdent
139302,8,25,2,Indepentdent
139991,30,25,2,Indepentdent
140101,8,25,2,Indepentdent
140103,10,25,2,Indepentdent
140103,5,25,2,Street
140238,26,25,2,Indepentdent
140240,30,25,2,Indepentdent
140280,8,25,2,Indepentdent
140294,3,25,2,Indepentdent
140360,3,25,2,Indepentdent
140399,5,25,2,Street
140584,8,25,2,Indepentdent
140706,3,25,2,Indepentdent
141002,3,25,2,Indepentdent
141274,3,25,2,Indepentdent
141275,3,25,2,Indepentdent
141400,3,25,2,Indepentdent
91439,3,50,2,Chain
91852,10,50,2,Chain
92076,1,50,2,Chain
92157,5,50,2,Indepentdent
92200,1,50,2,Chain
92316,8,50,2,Chain
92615,10,50,2,Chain
92820,5,50,2,Chain
92821,8,50,2,Indepentdent
93387,5,50,2,Chain
93391,5,50,2,Chain
93982,6,50,2,Indepentdent
94027,8,50,2,Chain
94991,3,50,2,Chain
95193,5,50,2,Chain
95908,10,50,2,Indepentdent
95910,30,50,2,Chain
96500,1,50,2,Chain
96566,8,50,2,Chain
96567,8,50,2,Chain
97078,3,50,2,Chain
97476,10,50,2,Chain
98281,6,50,2,Indepentdent
98284,30,50,2,Indepentdent
100512,14,50,2,Indepentdent
101933,10,50,2,Chain
102990,3,50,2,Chain
104563,3,50,2,Chain
104563,17,50,2,Indepentdent
104729,3,50,2,Chain
105106,8,50,2,Chain
106571,3,50,2,Chain
106583,3,50,2,Chain
106770,3,50,2,Chain
107625,8,50,2,Chain
109164,3,50,2,Indepentdent
109168,3,50,2,Chain
109198,1,50,2,Chain
109205,3,50,2,Chain
110053,8,50,2,Indepentdent
110159,20,50,2,Chain
110161,10,50,2,Chain
110250,24,50,2,Chain
110417,30,50,2,Indepentdent
110430,6,50,2,Chain
110587,6,50,2,Chain
111012,1,50,2,Chain
111017,3,50,2,Chain
111496,10,50,2,Chain
111873,5,50,2,Chain
112129,5,50,2,Chain
112211,8,50,2,Chain
112345,12,50,2,Indepentdent
115363,12,50,2,Indepentdent
115903,10,50,2,Chain
117921,1,50,2,Chain
118266,18,50,2,Chain
118282,6,50,2,Chain
118396,10,50,2,Chain
118403,20,50,2,Chain
119484,6,50,2,Chain
119548,8,50,2,Indepentdent
120129,8,50,2,Chain
120131,6,50,2,Chain
120142,10,50,2,Chain
120399,8,50,2,Chain
120631,7,50,2,Indepentdent
120632,3,50,2,Chain
121217,8,50,2,Chain
121225,6,50,2,Chain
121394,3,50,2,Chain
121489,8,50,2,Chain
121532,3,50,2,Chain
121536,3,50,2,Chain
121540,1,50,2,Chain
121547,3,50,2,Indepentdent
121551,5,50,2,Indepentdent
121567,3,50,2,Chain
121573,3,50,2,Chain
121574,6,50,2,Chain
121628,7,50,2,Chain
121632,6,50,2,Chain
121676,10,50,2,Chain
121687,8,50,2,Chain
122036,3,50,2,Indepentdent
122246,10,50,2,Chain
122247,3,50,2,Chain
122589,5,50,2,Chain
123114,12,50,2,Chain
123372,3,50,2,Indepentdent
123907,5,50,2,Chain
123948,10,50,2,Chain
123950,30,50,2,Chain
124222,1,50,2,Chain
125797,3,50,2,Chain
125833,1,50,2,Chain
125903,3,50,2,Chain
126110,3,50,2,Street
127363,5,50,2,Chain
128537,3,50,2,Chain
131568,1,50,2,Chain
131569,3,50,2,Indepentdent
132161,3,50,2,Indepentdent
132628,20,50,2,Chain
133100,27,50,2,Indepentdent
133276,8,50,2,Chain
133327,25,50,2,Indepentdent
133377,3,50,2,Chain
133379,3,50,2,Chain
133685,1,50,2,Chain
133900,3,50,2,Indepentdent
133935,8,50,2,Chain
133948,1,50,2,Chain
133962,6,50,2,Chain
134136,3,50,2,Chain
134139,1,50,2,Chain
134352,10,50,2,Chain
134420,1,50,2,Indepentdent
134488,10,50,2,Chain
134494,8,50,2,Chain
134521,3,50,2,Street
134538,10,50,2,Indepentdent
134544,3,50,2,Indepentdent
134722,3,50,2,Indepentdent
134744,3,50,2,Chain
134823,3,50,2,Indepentdent
134895,3,50,2,Indepentdent
134920,8,50,2,Chain
134924,10,50,2,Indepentdent
134927,20,50,2,Indepentdent
134960,3,50,2,Chain
134964,6,50,2,Chain
134968,6,50,2,Chain
134974,8,50,2,Chain
135004,5,50,2,Chain
135008,3,50,2,Chain
135009,5,50,2,Indepentdent
135054,3,50,2,Indepentdent
135066,3,50,2,Indepentdent
135072,3,50,2,Indepentdent
135129,1,50,2,Chain
135149,12,50,2,Chain
135180,5,50,2,Chain
135186,3,50,2,Chain
135293,5,50,2,Chain
135356,5,50,2,Chain
135504,3,50,2,Chain
135590,5,50,2,Chain
135590,25,50,2,Indepentdent
135607,10,50,2,Chain
135833,6,50,2,Chain
136173,1,50,2,Indepentdent
136428,3,50,2,Street
136429,3,50,2,Street
137872,3,50,2,Indepentdent
138099,6,50,2,Chain
138105,10,50,2,Chain
138148,10,50,2,Chain
138185,1,50,2,Chain
138451,7,50,2,Chain
138505,3,50,2,Chain
138507,10,50,2,Chain
138529,16,50,2,Chain
138587,10,50,2,Chain
138621,10,50,2,Indepentdent
138703,25,50,2,Chain
138705,12,50,2,Chain
138706,9,50,2,Chain
138716,14,50,2,Chain
138719,10,50,2,Chain
138721,8,50,2,Chain
138726,5,50,2,Chain
138730,8,50,2,Chain
138753,1,50,2,Chain
138828,15,50,2,Chain
138842,10,50,2,Chain
138883,6,50,2,Chain
138935,1,50,2,Indepentdent
139086,1,50,2,Indepentdent
139233,1,50,2,Chain
139783,8,50,2,Chain
139914,19,50,2,Chain
139996,16,50,2,Chain
139997,10,50,2,Chain
140032,10,50,2,Chain
140033,6,50,2,Chain
140140,12,50,2,Chain
140146,16,50,2,Street
140232,15,50,2,Chain
140235,12,50,2,Indepentdent
140311,6,50,2,Chain
140342,5,50,2,Chain
140342,25,50,2,Indepentdent
140397,10,50,2,Chain
140399,15,50,2,Chain
140432,20,50,2,Chain
140605,3,50,2,Street
140644,6,50,2,Chain
140659,10,50,2,Chain
140672,3,50,2,Chain
140673,6,50,2,Chain
140677,6,50,2,Chain
140715,6,50,2,Indepentdent
140717,5,50,2,Chain
140732,12,50,2,Chain
140734,10,50,2,Chain
140735,20,50,2,Chain
140743,6,50,2,Chain
140745,6,50,2,Chain
140746,3,50,2,Chain
140795,5,50,2,Chain
141281,8,50,2,Chain
141289,8,50,2,Chain
141297,8,50,2,Chain
141299,10,50,2,Chain
141300,3,50,2,Chain
141306,8,50,2,Indepentdent
141309,3,50,2,Chain
141329,10,50,2,Chain
89102,10,30,2,Chain
89965,8,30,2,Indepentdent
90421,7,30,2,Chain
92584,1,30,2,Chain
92622,5,30,2,Indepentdent
92812,1,30,2,Indepentdent
93191,8,30,2,Street
94987,9,30,2,Indepentdent
95720,7,30,2,Indepentdent
95727,1,30,2,Indepentdent
95913,8,30,2,Chain
97076,12,30,2,Chain
97076,8,30,2,Indepentdent
97090,1,30,2,Indepentdent
97091,1,30,2,Street
97109,8,30,2,Indepentdent
97485,6,30,2,Indepentdent
97496,1,30,2,Indepentdent
97501,1,30,2,Street
97507,10,30,2,Indepentdent
97512,8,30,2,Indepentdent
98279,22,30,2,Indepentdent
98285,20,30,2,Indepentdent
100130,10,30,2,Indepentdent
100201,9,30,2,Indepentdent
101928,15,30,2,Indepentdent
102928,20,30,2,Indepentdent
102929,20,30,2,Indepentdent
102990,1,30,2,Indepentdent
103024,1,30,2,Street
104628,6,30,2,Indepentdent
104629,1,30,2,Indepentdent
104729,1,30,2,Indepentdent
105009,6,30,2,Indepentdent
105677,8,30,2,Indepentdent
106231,5,30,2,Indepentdent
106513,30,30,2,Street
106514,1,30,2,Indepentdent
106573,16,30,2,Indepentdent
106575,1,30,2,Indepentdent
106591,8,30,2,Indepentdent
106611,5,30,2,Indepentdent
106832,1,30,2,Chain
108150,5,30,2,Indepentdent
108152,1,30,2,Street
108654,1,30,2,Chain
108982,7,30,2,Indepentdent
108983,20,30,2,Indepentdent
109039,10,30,2,Street
109172,16,30,2,Indepentdent
109258,1,30,2,Indepentdent
110398,30,30,2,Indepentdent
110400,8,30,2,Indepentdent
110415,8,30,2,Indepentdent
110418,20,30,2,Indepentdent
110421,20,30,2,Indepentdent
111125,1,30,2,Street
111451,6,30,2,Indepentdent
112028,14,30,2,Indepentdent
112172,18,30,2,Indepentdent
112222,10,30,2,Chain
112270,8,30,2,Chain
112339,12,30,2,Indepentdent
112341,6,30,2,Chain
112438,30,30,2,Indepentdent
112516,8,30,2,Indepentdent
112519,8,30,2,Indepentdent
112520,1,30,2,Indepentdent
112522,10,30,2,Indepentdent
112528,1,30,2,Chain
112590,8,30,2,Chain
112820,10,30,2,Indepentdent
112922,6,30,2,Chain
113186,26,30,2,Indepentdent
116021,9,30,2,Chain
117357,10,30,2,Indepentdent
117647,8,30,2,Indepentdent
118215,6,30,2,Indepentdent
118238,30,30,2,Indepentdent
118296,1,30,2,Indepentdent
118299,5,30,2,Indepentdent
118393,1,30,2,Chain
118398,20,30,2,Indepentdent
118403,10,30,2,Indepentdent
119486,30,30,2,Indepentdent
119617,8,30,2,Indepentdent
119676,20,30,2,Indepentdent
120008,30,30,2,Indepentdent
120080,1,30,2,Indepentdent
121394,1,30,2,Indepentdent
121484,5,30,2,Indepentdent
121548,20,30,2,Indepentdent
121550,16,30,2,Indepentdent
121622,7,30,2,Indepentdent
121641,7,30,2,Indepentdent
121679,1,30,2,Street
121684,5,30,2,Indepentdent
121686,15,30,2,Chain
121687,1,30,2,Indepentdent
121688,20,30,2,Indepentdent
121912,12,30,2,Indepentdent
122071,10,30,2,Indepentdent
122072,1,30,2,Indepentdent
122075,1,30,2,Indepentdent
122079,16,30,2,Indepentdent
122123,6,30,2,Indepentdent
122187,6,30,2,Indepentdent
123880,1,30,2,Indepentdent
123943,10,30,2,Chain
123951,10,30,2,Chain
124053,6,30,2,Indepentdent
124223,16,30,2,Indepentdent
124735,10,30,2,Indepentdent
125319,30,30,2,Indepentdent
125689,8,30,2,Indepentdent
125698,5,30,2,Indepentdent
125744,1,30,2,Chain
125795,6,30,2,Indepentdent
125796,1,30,2,Chain
125903,1,30,2,Street
127317,7,30,2,Street
127600,8,30,2,Indepentdent
132162,20,30,2,Indepentdent
132607,15,30,2,Chain
132938,1,30,2,Chain
132956,20,30,2,Indepentdent
132964,5,30,2,Indepentdent
132972,30,30,2,Indepentdent
133096,20,30,2,Chain
133409,24,30,2,Indepentdent
133480,1,30,2,Chain
133620,1,30,2,Chain
133891,40,30,2,Chain
133928,20,30,2,Indepentdent
134104,5,30,2,Indepentdent
134186,15,30,2,Chain
134193,10,30,2,Chain
134332,7,30,2,Indepentdent
134344,8,30,2,Indepentdent
134345,8,30,2,Indepentdent
134565,6,30,2,Indepentdent
134809,5,30,2,Indepentdent
134814,8,30,2,Street
134844,7,30,2,Indepentdent
134864,1,30,2,Indepentdent
134898,10,30,2,Indepentdent
134914,1,30,2,Chain
134957,16,30,2,Indepentdent
134960,1,30,2,Indepentdent
134968,14,30,2,Indepentdent
134969,1,30,2,Indepentdent
134972,6,30,2,Indepentdent
135086,10,30,2,Indepentdent
135365,10,30,2,Street
135366,6,30,2,Street
135371,12,30,2,Street
136061,15,30,2,Indepentdent
136063,20,30,2,Chain
136064,7,30,2,Indepentdent
136068,14,30,2,Chain
137850,5,30,2,Chain
137875,7,30,2,Indepentdent
137950,10,30,2,Indepentdent
138103,8,30,2,Indepentdent
138104,30,30,2,Chain
138105,12,30,2,Indepentdent
138389,1,30,2,Chain
138417,12,30,2,Street
138423,8,30,2,Street
138480,7,30,2,Indepentdent
138482,1,30,2,Street
138484,5,30,2,Indepentdent
138505,1,30,2,Indepentdent
138509,1,30,2,Chain
138510,1,30,2,Indepentdent
138531,7,30,2,Indepentdent
138635,1,30,2,Street
138653,10,30,2,Chain
138664,6,30,2,Indepentdent
138668,6,30,2,Indepentdent
138720,9,30,2,Indepentdent
138742,1,30,2,Chain
138753,20,30,2,Indepentdent
138755,8,30,2,Indepentdent
138827,5,30,2,Indepentdent
138880,8,30,2,Indepentdent
138882,5,30,2,Indepentdent
138908,10,30,2,Indepentdent
138913,30,30,2,Indepentdent
138933,1,30,2,Chain
138991,6,30,2,Indepentdent
139013,8,30,2,Indepentdent
139029,26,30,2,Street
139062,8,30,2,Indepentdent
139086,1,30,2,Chain
139164,8,30,2,Indepentdent
139172,30,30,2,Indepentdent
139210,6,30,2,Indepentdent
139301,10,30,2,Indepentdent
139914,1,30,2,Street
139950,8,30,2,Indepentdent
139988,8,30,2,Indepentdent
140057,5,30,2,Indepentdent
140059,20,30,2,Indepentdent
140060,20,30,2,Indepentdent
140062,7,30,2,Indepentdent
140129,8,30,2,Indepentdent
140131,9,30,2,Indepentdent
140143,8,30,2,Street
140226,6,30,2,Chain
140231,10,30,2,Indepentdent
140232,15,30,2,Indepentdent
140292,28,30,2,Indepentdent
140295,10,30,2,Indepentdent
140303,7,30,2,Indepentdent
140304,6,30,2,Chain
140319,10,30,2,Chain
140327,1,30,2,Street
140341,10,30,2,Indepentdent
140343,1,30,2,Indepentdent
140350,8,30,2,Chain
140395,6,30,2,Street
140494,5,30,2,Street
140672,1,30,2,Indepentdent
140674,1,30,2,Indepentdent
140675,1,30,2,Indepentdent
140678,1,30,2,Indepentdent
140686,6,30,2,Indepentdent
140702,8,30,2,Indepentdent
140704,8,30,2,Indepentdent
95253,3,30,2,Chain
108984,3,30,2,Chain
122970,3,30,2,Street
134137,3,30,2,Chain
134336,3,30,2,Chain
134891,3,30,2,Chain
134933,3,30,2,Chain
135356,3,30,2,Street
138510,3,30,2,Chain
138624,3,30,2,Street
140694,3,30,2,Chain
92021,3,30,2,Indepentdent
97474,3,30,2,Indepentdent
97509,3,30,2,Indepentdent
97697,3,30,2,Indepentdent
98283,3,30,2,Indepentdent
102996,3,30,2,Indepentdent
103023,3,30,2,Indepentdent
104728,3,30,2,Indepentdent
105171,3,30,2,Indepentdent
106577,3,30,2,Indepentdent
109198,3,30,2,Indepentdent
109217,3,30,2,Indepentdent
109260,3,30,2,Indepentdent
110509,3,30,2,Indepentdent
112135,3,30,2,Indepentdent
112521,3,30,2,Indepentdent
112534,3,30,2,Indepentdent
113110,3,30,2,Indepentdent
118247,3,30,2,Indepentdent
118268,3,30,2,Indepentdent
120059,3,30,2,Indepentdent
120064,3,30,2,Indepentdent
120127,3,30,2,Indepentdent
121482,3,30,2,Indepentdent
121631,3,30,2,Indepentdent
121637,3,30,2,Indepentdent
121867,3,30,2,Indepentdent
124022,3,30,2,Indepentdent
127597,3,30,2,Indepentdent
131047,3,30,2,Indepentdent
132898,3,30,2,Indepentdent
132950,3,30,2,Indepentdent
132965,3,30,2,Indepentdent
132966,3,30,2,Indepentdent
133134,3,30,2,Indepentdent
133889,3,30,2,Indepentdent
134335,3,30,2,Indepentdent
134439,3,30,2,Indepentdent
134440,3,30,2,Indepentdent
134447,3,30,2,Indepentdent
134630,3,30,2,Indepentdent
134944,3,30,2,Indepentdent
134953,3,30,2,Indepentdent
134970,3,30,2,Indepentdent
135293,3,30,2,Indepentdent
136072,3,30,2,Indepentdent
138451,3,30,2,Indepentdent
138483,3,30,2,Indepentdent
138486,3,30,2,Indepentdent
138487,3,30,2,Indepentdent
138666,3,30,2,Indepentdent
